Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1380	-10388.77	-10891.29	502.522	0.418981	0.334156	0.109778	0.137085	1.084421	1.232055	5.644995	2.609641
1386	-10382.59	-10884.51	501.9205	0.388992	0.310238	0.191541	0.109229	1.205083	1.168461	6.222054	1.892169
1392	-10412.14	-10912.61	500.4752	0.447669	0.321034	0.118267	0.11303	1.341856	1.156143	6.867064	2.07788
1398	-10397.93	-10900.25	502.3156	0.396647	0.38036	0.122846	0.100148	1.245429	1.188211	6.004258	1.824623
1404	-10400.51	-10901.46	500.9552	0.441149	0.399403	0.0280482	0.1314	1.249781	1.146183	6.220359	3.341916
1410	-10391.87	-10894.35	502.4801	0.457973	0.377473	0.0279848	0.136569	1.132199	1.174536	5.785521	2.307033
1416	-10396.83	-10898.7	501.8731	0.52257	0.333081	0.0261874	0.118162	1.453757	1.174536	5.851191	2.591846
1422	-10400.67	-10902.33	501.6641	0.518848	0.330709	0.0260009	0.124442	1.307247	1.207555	5.593154	3.953077
1428	-10386.26	-10888.04	501.7874	0.321682	0.505479	0.021859	0.15098	1.301657	1.185827	6.206621	1.963355
1434	-10376.56	-10877.2	500.6407	0.3748	0.407906	0.0373148	0.17998	1.194341	1.095818	6.793454	2.312158
1440	-10385.36	-10884.85	499.4866	0.570318	0.240626	0.0206493	0.168407	1.516144	1.094271	6.954204	3.212384
1446	-10397.61	-10899	501.3913	0.467978	0.231605	0.16223	0.138187	1.292139	1.116334	6.155662	2.790182
1452	-10400.35	-10901.8	501.4525	0.394564	0.336633	0.152294	0.116509	1.15054	1.187826	6.155662	2.790182
1458	-10419.33	-10919.35	500.0249	0.623555	0.0505035	0.18112	0.144822	1.932833	1.194243	6.437108	3.179755
1464	-10420.76	-10921.58	500.817	0.647558	0.0573052	0.188092	0.107045	1.821611	1.067614	6.347967	2.509591
1470	-10399.65	-10900.56	500.9125	0.623195	0.0605838	0.181016	0.135205	1.673168	1.116575	6.105962	3.188685
1476	-10393.38	-10895.19	501.8056	0.623195	0.0605838	0.181016	0.135205	1.673168	1.143057	5.603229	3.188685
1482	-10391.77	-10891.91	500.1325	0.562621	0.155466	0.163421	0.118492	1.551992	1.157534	6.454772	3.543468
1488	-10395.17	-10896.84	501.6638	0.419389	0.318106	0.226101	0.0364041	1.038389	1.079136	6.56112	1.742468
1494	-10428.29	-10929.47	501.1822	0.420404	0.318876	0.226648	0.0340723	1.106433	1.048811	6.801772	1.742468
1500	-10417.53	-10918.36	500.8317	0.520716	0.178236	0.191401	0.109646	1.088191	1.020885	6.794768	2.28846
1506	-10405.45	-10905.72	500.2731	0.396051	0.37401	0.145577	0.0843616	1.088191	0.99377	7.201067	2.05378
1512	-10405.99	-10907.16	501.1743	0.48039	0.253297	0.163987	0.102326	1.088191	1.07941	6.330031	2.996293
1518	-10418.29	-10920.93	502.6401	0.48039	0.253297	0.163987	0.102326	1.248141	1.164548	5.398819	2.996293
1524	-10401.01	-10901.3	500.2894	0.386833	0.326932	0.191085	0.0951498	1.202629	1.053119	7.251423	1.694546
1530	-10401.04	-10901.26	500.2208	0.386833	0.326932	0.191085	0.0951498	1.100945	1.039183	7.378265	1.626037
1536	-10391.93	-10890.68	498.7517	0.425025	0.290965	0.20008	0.0839297	1.242332	1.059512	7.615845	2.846463
1542	-10405.29	-10905.52	500.2223	0.547136	0.132476	0.257563	0.0628256	1.289907	1.089702	6.579286	3.505827
1548	-10399.68	-10900.13	500.445	0.332353	0.425109	0.136653	0.105885	1.209407	1.114674	7.004647	1.995235
1554	-10409.26	-10910.91	501.6512	0.482537	0.242952	0.218819	0.0556917	1.209407	1.123701	6.212523	2.340886
1560	-10401.25	-10902.71	501.4633	0.427739	0.311507	0.103853	0.156902	1.301302	1.153644	6.210515	2.453007
1566	-10389.32	-10891.67	502.3501	0.439002	0.321889	0.14634	0.0927691	1.143621	1.158258	6.073069	1.78101
1572	-10393.75	-10895.48	501.7374	0.443431	0.325137	0.147816	0.0836157	1.194383	1.144259	6.073069	2.584529
1578	-10394.12	-10896.25	502.1354	0.414487	0.315071	0.192284	0.0781578	1.114463	1.129911	6.119517	2.022091
1584	-10393.7	-10894.61	500.9072	0.522545	0.136509	0.242413	0.0985338	1.210101	1.140642	6.184601	3.6281
1590	-10418.44	-10919.32	500.8833	0.517313	0.135142	0.199968	0.147577	1.470741	1.136168	6.102852	3.52173
1596	-10416.6	-10916.8	500.1933	0.548871	0.0967417	0.197808	0.15658	1.470741	1.121517	6.275956	4.279448
1602	-10405.36	-10905.75	500.3807	0.434961	0.275581	0.222419	0.0670392	1.172978	1.1534	6.365606	4.047058
1608	-10412.55	-10915.48	502.9277	0.43119	0.273192	0.220491	0.0751274	1.203533	1.225637	5.635673	1.906329
1614	-10416.7	-10916.89	500.1812	0.561275	0.0582308	0.319683	0.0608119	1.454	1.052815	7.039682	2.047016
1620	-10412.16	-10911.79	499.6282	0.513631	0.0484302	0.372411	0.0655281	1.393902	1.049805	7.141872	2.654339
1626	-10401.47	-10900.16	498.6933	0.538715	0.0507954	0.341761	0.0687283	1.389831	1.096427	7.50145	3.012274
1632	-10408.69	-10908.78	500.0937	0.482639	0.193849	0.216028	0.107485	1.196361	1.100245	7.042544	2.42671
1638	-10414.98	-10915.68	500.6965	0.49059	0.197042	0.219587	0.0927808	1.261698	1.112081	6.743496	2.251379
1644	-10420.98	-10920.63	499.6515	0.499206	0.182941	0.223443	0.0944103	1.236274	1.03477	7.064121	3.110517
1650	-10422.35	-10922.41	500.0542	0.493103	0.253512	0.160129	0.093256	1.236274	1.046002	7.140606	2.244367
1656	-10445.65	-10945.36	499.7148	0.607872	0.00401813	0.273149	0.114961	1.43481	1.095369	6.680817	3.853868
1662	-10440.39	-10940.47	500.0772	0.566396	0.00475769	0.378338	0.0505085	1.377372	1.064822	6.758995	3.079005
1668	-10426.04	-10926.86	500.8279	0.571792	0.00462751	0.367986	0.0555945	1.386718	1.184029	6.283391	3.079005
1674	-10422.92	-10924.68	501.7609	0.585586	0.00352539	0.376863	0.034026	1.35485	1.118878	5.840023	3.035526
1680	-10408.55	-10908.83	500.2832	0.571522	0.00122273	0.367812	0.059444	1.4299	1.090139	6.622678	3.035526
1686	-10430.82	-10931.11	500.2935	0.59492	0.000384024	0.38287	0.0218254	1.523183	1.027541	6.622678	2.987472
1692	-10417.56	-10917.55	499.991	0.613444	0.000219252	0.36976	0.0165768	1.523183	1.034297	7.111914	2.066707
1698	-10400.3	-10900.69	500.3939	0.601494	0.000222397	0.375064	0.0232203	1.357885	1.125529	6.64774	2.824276
1704	-10404.82	-10905.28	500.4519	0.593008	0.000537877	0.382758	0.0236966	1.285971	1.036516	6.64774	2.982095
1710	-10412.01	-10911.72	499.7084	0.543536	0.000271528	0.446485	0.00970681	1.163043	1.036516	7.194071	2.730601
1716	-10409.58	-10909.68	500.099	0.544786	0.00164964	0.447511	0.00605321	1.189271	1.034346	7.107743	2.347773
1722	-10407.91	-10907.16	499.2414	0.541189	0.00169471	0.44723	0.00988627	1.485489	1.06209	7.107743	3.244746
1728	-10412	-10912.55	500.5569	0.51823	0.177651	0.28446	0.0196589	1.417696	1.060732	6.527612	2.939251
1734	-10409.58	-10910.55	500.9762	0.393321	0.229555	0.333844	0.0432803	1.153415	1.003082	7.007254	1.531688
1740	-10405.34	-10906.71	501.3685	0.390371	0.227834	0.33134	0.0504562	1.172174	1.074141	6.463246	2.206398
1746	-10411.05	-10912.69	501.6485	0.401836	0.394533	0.0520192	0.151612	1.099771	1.082908	6.496635	1.831041
1752	-10393.58	-10895.73	502.1564	0.389494	0.382415	0.0811355	0.146956	1.064268	1.069843	6.008251	2.433628
1758	-10398.22	-10900.12	501.9014	0.394381	0.387213	0.0696061	0.1488	1.067862	1.144331	6.368333	1.772353
1764	-10405.64	-10907.92	502.2835	0.4345	0.316963	0.126733	0.121804	1.140172	1.148817	6.068067	1.893921
1770	-10392.04	-10892.98	500.9349	0.489675	0.325587	0.0831629	0.101575	1.391129	1.1301	6.725404	1.795955
1776	-10389.04	-10890.01	500.9695	0.440167	0.292669	0.175858	0.0913059	1.255819	1.060128	6.725404	2.001234
1782	-10410.88	-10913.74	502.869	0.430512	0.28625	0.20556	0.0776773	1.121363	1.137127	5.758752	1.907728
1788	-10396.49	-10897.84	501.3432	0.505541	0.233998	0.126261	0.1342	1.510109	1.196	5.937648	3.07826
1794	-10390.88	-10893.23	502.3439	0.545433	0.173552	0.136224	0.14479	1.530933	1.258553	5.344469	3.07826
1800	-10417.04	-10917.92	500.8823	0.542282	0.169909	0.142186	0.145623	1.737429	1.349911	5.344469	5.558374
1806	-10412.29	-10913.76	501.4738	0.574818	0.150662	0.120159	0.154361	1.580053	1.136274	5.955577	2.808635
1812	-10403.43	-10903.21	499.7784	0.570475	0.176641	0.152462	0.100422	1.419423	1.101174	6.82726	3.248991
1818	-10408.7	-10909.93	501.2318	0.583626	0.170943	0.110994	0.134437	1.419423	1.233933	5.966827	3.248991
1824	-10395.66	-10897.34	501.6794	0.524772	0.177456	0.158213	0.139559	1.419423	1.12104	6.288541	1.854375
1830	-10404.08	-10905.98	501.9039	0.348828	0.38214	0.142943	0.126089	1.113408	1.179655	6.288541	1.854375
1836	-10396.57	-10897.98	501.4128	0.449714	0.318629	0.119186	0.112471	1.221466	1.146904	6.288541	2.434567
1842	-10412.48	-10914.47	501.9809	0.416181	0.360696	0.136353	0.0867701	1.33342	1.168137	5.990325	2.225579
1848	-10397.05	-10898.7	501.648	0.404103	0.326299	0.126486	0.143112	1.369675	1.130965	6.367416	1.753873
1854	-10407.92	-10908.97	501.052	0.514075	0.273814	0.106892	0.10522	1.31236	1.150773	6.35697	2.657455
1860	-10401.27	-10902.36	501.0893	0.562993	0.204711	0.117063	0.115232	1.245038	1.150231	6.422666	2.510849
1866	-10405.1	-10906.05	500.9416	0.425895	0.260942	0.160771	0.152392	1.165288	1.058027	6.564806	2.5908
1872	-10404.13	-10904.34	500.2117	0.37633	0.395454	0.0800889	0.148127	1.165288	1.033549	7.191479	2.006951
1878	-10412.04	-10913.76	501.7254	0.389893	0.42781	0.0751846	0.107112	1.117218	1.174196	6.221229	2.265221
1884	-10404.2	-10904.36	500.1577	0.331655	0.468647	0.0823615	0.117337	1.260068	1.018291	7.066594	2.301008
1890	-10423.53	-10926.31	502.7811	0.364351	0.36984	0.194337	0.0714717	1.143724	1.226795	5.739516	1.923072
1896	-10420.72	-10922.81	502.0883	0.491982	0.214844	0.202137	0.0910361	1.245718	1.253877	5.739516	2.743464
1902	-10407.46	-10907.57	500.1091	0.441659	0.288915	0.0976107	0.171816	1.477398	1.025338	6.461452	3.939951
1908	-10401.52	-10901.52	500.002	0.629291	0.0516181	0.0926213	0.226469	1.689895	1.01788	6.748125	2.871613
1914	-10407.33	-10907.19	499.8625	0.629931	0.0533341	0.15949	0.157245	1.811348	1.022208	6.688742	3.117655
1920	-10402.89	-10901.67	498.7781	0.614956	0.0182013	0.155698	0.211145	1.946523	1.022715	7.216237	3.117655
1926	-10387.75	-10887.21	499.46	0.612046	0.0689024	0.145549	0.173503	1.887778	1.01681	6.479846	4.534906
1932	-10396.06	-10894.83	498.773	0.584096	0.0817794	0.128196	0.205928	1.664127	1.004735	6.953843	4.534906
1938	-10401.65	-10902.54	500.8849	0.61413	0.0859844	0.12871	0.171176	1.569591	1.163625	5.764022	4.534906
1944	-10417.77	-10918.29	500.516	0.574786	0.0690073	0.195997	0.160209	1.860426	1.070246	6.596422	2.231642
1950	-10417.69	-10918.26	500.5653	0.600533	0.136256	0.0958245	0.167386	1.893501	1.182129	6.067255	3.505131
1956	-10421.02	-10922.65	501.6306	0.619245	0.140502	0.0676514	0.172601	1.521175	1.137912	5.892071	2.821275
1962	-10404.92	-10907.81	502.8836	0.577888	0.181059	0.0858366	0.155216	1.521175	1.266112	5.302167	2.351696
1968	-10407.52	-10907.7	500.1867	0.536434	0.230222	0.0496389	0.183706	1.600493	1.157684	6.729143	2.533323
1974	-10377.76	-10878.33	500.5718	0.519271	0.198808	0.104092	0.177828	1.711307	1.092	6.203583	3.463872
1980	-10394.61	-10894.68	500.0659	0.556833	0.140853	0.111622	0.190692	1.426957	1.105191	6.601239	3.463872
1986	-10395.34	-10894.68	499.3403	0.599038	0.142183	0.066287	0.192492	1.70858	1.098181	6.581898	4.5173
1992	-10411.2	-10910.83	499.6293	0.62142	0.0409281	0.213152	0.1245	1.545896	1.106122	6.548507	4.304824
1998	-10415.92	-10916.36	500.4328	0.614093	0.0540933	0.196332	0.135482	1.549759	1.039671	6.548507	2.926219
2004	-10413.46	-10912.46	499.0002	0.602776	0.120365	0.192714	0.0841457	1.65826	1.1054	6.545141	5.539497
2010	-10400.47	-10901.72	501.2519	0.529691	0.227018	0.169348	0.0739433	1.241643	1.141465	6.313199	2.588389
2016	-10385.28	-10885.35	500.0746	0.488503	0.257386	0.146306	0.107806	1.360131	1.053394	6.763591	3.114747
2022	-10378.74	-10879.54	500.8049	0.492764	0.250909	0.147582	0.108746	1.360131	1.072335	6.358028	3.114747
2028	-10386.54	-10886.52	499.9727	0.52899	0.21008	0.14419	0.11674	1.523257	1.078731	6.84385	2.759638
2034	-10393.63	-10894.98	501.3485	0.543708	0.215925	0.148202	0.092164	1.278274	1.131288	6.188138	2.759638
2040	-10388.28	-10890.69	502.4078	0.424207	0.328662	0.088983	0.158148	1.298295	1.275922	5.51988	2.759638
2046	-10388.02	-10889.8	501.7743	0.649534	0.120647	0.0865946	0.143224	1.602741	1.325851	5.378815	3.763255
2052	-10386.9	-10888.96	502.066	0.53794	0.0780617	0.23631	0.147688	1.438432	1.235975	5.427327	3.484008
2058	-10400.3	-10901.16	500.8579	0.481538	0.19358	0.198363	0.126519	1.336144	1.124252	6.346475	3.009866
2064	-10414.77	-10915.03	500.2637	0.580452	0.233344	0.0648698	0.121334	1.542309	1.116361	6.262539	4.070027
2070	-10401.87	-10901.85	499.9849	0.566082	0.248181	0.0566885	0.129049	1.612689	1.116988	6.263194	4.524545
2076	-10391.65	-10892.42	500.7743	0.567166	0.246741	0.0567971	0.129296	1.576887	1.169378	6.263194	2.978986
2082	-10382.62	-10883.92	501.2963	0.505442	0.29158	0.101687	0.101291	1.544705	1.0577	6.401515	2.024305
2088	-10392.51	-10892.81	500.2992	0.446808	0.381088	0.0825639	0.0895405	1.457453	1.142346	6.653165	2.791449
2094	-10394.12	-10895.84	501.712	0.398575	0.392007	0.104316	0.105102	1.037687	1.169662	6.653165	1.379102
2100	-10414.5	-10916.27	501.7705	0.368211	0.399595	0.156304	0.0758903	0.941134	1.092148	6.68884	1.435268
2106	-10406.61	-10908.21	501.6043	0.35285	0.408229	0.149783	0.0891376	1.310556	1.183568	6.32983	1.898642
2112	-10380.09	-10882.08	501.9854	0.373799	0.417872	0.0608761	0.147453	1.28032	1.183568	5.985304	2.279245
2118	-10379.82	-10882.86	503.0391	0.35513	0.461409	0.0672188	0.116242	1.157242	1.198726	5.719736	1.662679
2124	-10401.14	-10901.92	500.7787	0.31471	0.450358	0.13192	0.103011	1.076488	1.086028	6.898903	2.020284
2130	-10420.95	-10921.03	500.0763	0.537099	0.183393	0.185452	0.0940571	1.411041	1.176697	5.737191	7.011055
2136	-10395.05	-10894.97	499.9209	0.582124	0.165554	0.167413	0.0849084	1.411041	1.123389	6.45618	4.260269
2142	-10407.26	-10908.46	501.1998	0.602409	0.136477	0.173247	0.0878671	1.529105	1.157009	5.941182	3.356226
2148	-10397.65	-10899.88	502.2242	0.545524	0.0548544	0.345548	0.0540732	1.317058	1.123775	5.858891	2.306178
2154	-10384.52	-10886.26	501.7438	0.564075	0.0560512	0.299038	0.0808361	1.317058	1.168088	5.948431	2.715884
2160	-10413.34	-10915.34	501.993	0.561378	0.0521232	0.297608	0.0888912	1.393286	1.260858	5.489061	3.440006
2166	-10404.89	-10906.56	501.6702	0.520998	0.207042	0.215701	0.0562584	1.290187	1.113946	6.276406	2.058477
2172	-10393.05	-10894.86	501.8138	0.545269	0.216687	0.130017	0.108027	1.404944	1.15299	6.120736	2.058477
2178	-10401.35	-10901.27	499.9109	0.529057	0.224412	0.134652	0.111878	1.465309	1.112724	6.341888	4.653329
2184	-10387.04	-10887.32	500.2849	0.596533	0.0756017	0.179076	0.148789	1.499154	1.142854	6.032662	4.956719
2190	-10410.28	-10910.77	500.4955	0.541815	0.160394	0.16265	0.135141	1.460359	1.065946	6.305774	3.697308
2196	-10399.15	-10900.93	501.783	0.481889	0.251839	0.156334	0.109938	1.402173	1.208462	5.746447	3.064224
2202	-10412.73	-10914.13	501.401	0.563073	0.212693	0.132034	0.0922	1.447279	1.266044	5.628528	3.982564
2208	-10417.37	-10918.25	500.8723	0.548875	0.200583	0.0945539	0.155988	1.774853	1.268059	5.796949	3.875239
2214	-10417.52	-10920.27	502.7495	0.447748	0.318508	0.0523422	0.181402	1.621324	1.202757	5.63196	1.701199
2220	-10403.94	-10904.47	500.5266	0.411765	0.340164	0.0812475	0.166823	1.556647	1.168764	6.741647	2.051204
2226	-10392.59	-10893.67	501.0724	0.454933	0.352331	0.0556782	0.137058	1.142754	1.100622	6.363645	2.93984
2232	-10386.78	-10886.87	500.0897	0.567663	0.13183	0.140514	0.159992	1.417235	1.135491	6.363645	4.227737
2238	-10391.44	-10891.54	500.0994	0.498551	0.137575	0.223361	0.140513	1.48289	1.142769	6.363645	4.07546
2244	-10390.45	-10891.05	500.5947	0.547907	0.0818893	0.283817	0.0863861	1.564778	1.10763	6.405057	2.962798
2250	-10381.88	-10881.25	499.3627	0.506429	0.143868	0.262331	0.0873717	1.300512	1.106754	6.935218	3.833845
2256	-10385.6	-10886.71	501.1188	0.510953	0.130017	0.264675	0.0943558	1.524983	1.159806	6.300117	2.416599
2262	-10376.76	-10877.86	501.0978	0.559172	0.0479153	0.289652	0.10326	1.392952	1.16239	6.300117	2.618264
2268	-10378.96	-10880.12	501.1604	0.591957	0.0367017	0.319749	0.0515918	1.392952	1.143907	5.996218	3.483562
2274	-10384.22	-10883.88	499.6616	0.538561	0.109619	0.290907	0.0609123	1.392952	1.130576	6.617505	4.198764
2280	-10391.64	-10893.21	501.5696	0.576126	0.0475156	0.311198	0.0651609	1.349435	1.10397	6.201033	2.331442
2286	-10405.46	-10905.34	499.8836	0.646466	0.00925233	0.271166	0.0731165	1.633811	1.076067	6.557167	3.679347
2292	-10393.65	-10893.16	499.5095	0.682325	0.0107224	0.229463	0.0774889	1.738397	1.046501	6.720351	3.710485
2298	-10397.21	-10896.87	499.6686	0.593849	0.011361	0.296979	0.0978113	1.655067	1.123156	6.720351	3.399543
2304	-10388.62	-10888.78	500.1617	0.593118	0.0125777	0.296613	0.097691	1.352137	1.100507	6.47925	3.842349
2310	-10401.79	-10902.34	500.549	0.613711	0.0418461	0.259106	0.0853377	1.926528	1.066568	6.289162	2.978034
2316	-10404.64	-10904.71	500.0791	0.589696	0.0744884	0.248967	0.0868484	1.453202	1.072694	6.783936	2.874427
2322	-10393.57	-10893.92	500.3455	0.540815	0.0475348	0.30519	0.106461	1.551601	1.077312	6.783936	2.328328
2328	-10387.5	-10887.31	499.8115	0.511124	0.121188	0.288435	0.0792532	1.356127	1.05469	6.736712	3.681999
2334	-10394.4	-10895.11	500.7025	0.576712	0.118261	0.106472	0.198555	1.487678	1.188874	6.356318	2.907964
2340	-10396.6	-10898.37	501.766	0.563256	0.0754144	0.204565	0.156765	1.615216	1.274278	5.739078	2.707348
2346	-10407.97	-10908.15	500.1849	0.497073	0.187792	0.131364	0.183771	1.419868	1.097443	6.477466	3.693757
2352	-10422.04	-10922.65	500.6087	0.567381	0.185079	0.0919079	0.155632	1.429083	1.129588	6.129171	4.039896
2358	-10422.49	-10923.15	500.659	0.636265	0.0346797	0.122173	0.206882	2.03498	1.100129	5.850387	4.039896
2364	-10426.68	-10927.5	500.8147	0.619079	0.0337429	0.145884	0.201294	1.944557	1.109343	6.159586	2.840435
2370	-10415.94	-10915.4	499.4643	0.64261	0.0292222	0.197401	0.130766	1.773079	1.064978	6.759317	3.572606
2376	-10415.23	-10914.83	499.6003	0.637358	0.0662142	0.195788	0.10064	1.634074	1.117448	6.467378	4.503024
2382	-10429.96	-10932.02	502.054	0.527546	0.146274	0.259196	0.066985	1.130925	1.133347	6.00211	2.411888
2388	-10410.37	-10911.57	501.1975	0.396613	0.303135	0.236563	0.0636883	1.370276	1.133347	6.40561	2.25601
2394	-10397.65	-10899.48	501.832	0.414128	0.204754	0.272395	0.108723	1.370276	1.097695	6.078839	2.259329
2400	-10395.91	-10896.08	500.1705	0.530931	0.134094	0.234225	0.10075	1.352372	1.097695	6.313816	4.451989
2406	-10394.46	-10894.83	500.3697	0.536685	0.120052	0.215795	0.127468	1.267248	1.124259	6.544284	3.331625
2412	-10390.63	-10890.86	500.2234	0.536685	0.120052	0.215795	0.127468	1.49467	1.089803	6.611207	3.077521
2418	-10392	-10892.99	500.9875	0.510874	0.19563	0.205416	0.08808	1.49467	1.180684	6.266326	2.719634
2424	-10404.73	-10906.58	501.8518	0.556052	0.0665892	0.298076	0.0792836	1.27972	1.237959	5.671518	3.322845
2430	-10413.83	-10914.2	500.3694	0.504097	0.11626	0.270225	0.109419	1.657301	1.091167	6.564343	2.752572
2436	-10400	-10899.7	499.7	0.548553	0.0582509	0.294056	0.0991405	1.539578	1.059997	6.830969	3.263806
2442	-10406.44	-10907.53	501.0893	0.364436	0.238884	0.296661	0.100019	1.194138	1.203962	6.129793	3.389823
2448	-10363.57	-10864.43	500.858	0.483775	0.187457	0.260465	0.0683037	1.194138	1.179654	6.552218	2.526573
2454	-10373.49	-10874.37	500.8823	0.40408	0.273515	0.265354	0.0570516	1.204561	1.145508	6.552218	2.526573
2460	-10385.48	-10886.61	501.1337	0.515311	0.0895567	0.292376	0.102756	1.396944	1.132229	6.415481	2.288553
2466	-10388.88	-10888.77	499.891	0.575733	0.0555643	0.252249	0.116454	1.349795	1.117567	6.725438	3.466652
2472	-10395.12	-10896.51	501.3918	0.48419	0.205733	0.21214	0.0979371	1.501568	1.152037	6.173714	2.398153
2478	-10399.55	-10900.57	501.0127	0.51044	0.177055	0.209258	0.103247	1.586979	1.090894	6.415159	2.286582
2484	-10395.82	-10895.64	499.8242	0.496382	0.17955	0.223665	0.100403	1.236633	1.124094	6.795816	3.528529
2490	-10384.88	-10884.41	499.5266	0.462956	0.202037	0.241365	0.0936422	1.225394	1.026975	7.361939	2.454209
2496	-10386.35	-10886.75	500.4025	0.466055	0.225379	0.242981	0.0655851	1.306656	0.9954742	6.926057	2.295422
2502	-10367.88	-10868.25	500.368	0.454932	0.22	0.274078	0.0509901	1.040187	1.124299	6.926057	2.529708
2508	-10374.84	-10874.79	499.9488	0.462277	0.265466	0.194084	0.0781739	1.240974	1.055701	6.926057	2.998776
2514	-10388.36	-10890.71	502.3427	0.580559	0.108695	0.190344	0.120402	1.236006	1.17205	5.70437	2.588506
2520	-10405.43	-10906.83	501.3965	0.555769	0.097231	0.225299	0.121701	1.482277	1.146912	5.818224	3.49876
2526	-10381.29	-10881.61	500.3208	0.555283	0.155674	0.187669	0.101374	1.482277	1.133615	6.67146	2.683318
2532	-10410.72	-10911.14	500.42	0.483065	0.175926	0.226446	0.114562	1.406508	1.053325	6.67146	2.758296
2538	-10375.54	-10876.06	500.5183	0.463385	0.2095	0.217221	0.109895	1.308934	1.078459	6.67146	2.701953
2544	-10373.63	-10875.46	501.831	0.309086	0.487463	0.135102	0.0683497	0.9434857	1.104082	6.42408	1.941586
2550	-10395.59	-10898.22	502.6334	0.298448	0.494968	0.137182	0.0694021	1.109021	1.060776	6.42408	0.900938
2556	-10401.18	-10901.19	500.0058	0.317894	0.527218	0.0651734	0.0897145	1.152929	0.9743958	6.950584	3.103212
