Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1326	-10409.65	-10911.18	501.5312	0.436285	0.244156	0.290689	0.0288693	0.9220482	1.07766	6.666787	1.812297
1332	-10415.23	-10916.36	501.1331	0.444409	0.308808	0.204145	0.0426368	1.240759	1.113502	6.666787	1.87731
1338	-10409.27	-10911.32	502.0464	0.396114	0.307995	0.243689	0.0522024	0.9394583	1.101238	6.343842	1.862922
1344	-10439.83	-10942.08	502.257	0.398863	0.310132	0.195679	0.0953258	1.013922	1.101238	6.311745	1.583346
1350	-10405.43	-10908.82	503.3993	0.232296	0.464966	0.250295	0.0524433	0.6707423	1.131197	5.900701	1.510446
1356	-10403.42	-10907.02	503.5965	0.240378	0.481143	0.22421	0.054268	0.7804129	1.148423	5.745661	1.456266
1362	-10414.81	-10917.94	503.1311	0.200269	0.498709	0.265201	0.0358204	0.6621685	1.179062	6.128821	1.297544
1368	-10415.86	-10919.21	503.3425	0.193105	0.496177	0.276208	0.0345093	0.5795789	1.118667	6.128821	1.228465
1374	-10412.93	-10916.45	503.5218	0.260291	0.546359	0.125797	0.0675527	0.6349724	1.066239	6.215864	0.8780018
1380	-10410.62	-10913.92	503.3018	0.242742	0.459295	0.226904	0.0710593	0.7140569	1.211976	5.817594	1.656375
1386	-10407.61	-10911.65	504.0391	0.242613	0.554845	0.128383	0.0741588	0.7140569	1.177251	5.77894	0.9650463
1392	-10404.99	-10908.66	503.6713	0.265666	0.607567	0.00965547	0.117111	0.9901052	1.190218	5.753551	1.081195
1398	-10413.86	-10915.33	501.4716	0.532498	0.313895	0.0132611	0.140346	1.175817	1.20485	5.804445	3.820063
1404	-10399.92	-10902.2	502.278	0.531512	0.299146	0.012638	0.156705	1.582057	1.277716	5.416404	2.866972
1410	-10412.34	-10913.28	500.943	0.529325	0.297915	0.0166998	0.15606	1.638426	1.220203	5.925588	3.593947
1416	-10391.95	-10893.27	501.3194	0.535772	0.28379	0.0224774	0.157961	1.616061	1.217503	5.925588	2.968451
1422	-10398.89	-10899.31	500.4157	0.539944	0.285147	0.0119556	0.162954	1.46942	1.210995	6.304712	3.563717
1428	-10405.99	-10907.18	501.1883	0.447453	0.357633	0.00844827	0.186466	1.366711	1.086654	6.304712	2.618589
1434	-10402.38	-10903.48	501.0946	0.492131	0.328287	0.00778373	0.171798	1.222724	1.150645	6.389591	2.626919
1440	-10403.59	-10905.27	501.6762	0.345792	0.404787	0.0375888	0.211832	1.222724	1.152616	6.300309	2.023318
1446	-10422.02	-10921.32	499.2984	0.481744	0.306709	0.0409385	0.170608	1.436077	1.049744	6.902827	3.951296
1452	-10421.99	-10921.73	499.741	0.461184	0.293619	0.0391913	0.206006	1.529819	1.081485	7.016352	2.608255
1458	-10417.79	-10919.77	501.9751	0.449123	0.278138	0.0721206	0.200618	1.195563	1.189546	5.906776	2.61636
1464	-10417.45	-10919.28	501.8238	0.361141	0.411245	0.154535	0.0730785	1.415973	1.155261	6.238031	1.750065
1470	-10413.17	-10914.31	501.1313	0.389103	0.426384	0.071677	0.112836	1.19997	1.156604	6.347332	2.715263
1476	-10402.2	-10903.16	500.9651	0.370792	0.406319	0.115362	0.107526	1.03166	1.037149	6.514025	2.94268
1482	-10400.81	-10901.66	500.8518	0.449763	0.32735	0.0802428	0.142645	1.269805	1.002881	6.724007	2.226756
1488	-10400.6	-10901.29	500.6881	0.448323	0.326302	0.0799859	0.14539	1.352752	1.01176	6.766724	2.226756
1494	-10405.51	-10906.2	500.6863	0.4796	0.279302	0.085566	0.155533	1.24268	1.007592	6.887664	2.064652
1500	-10406.98	-10907.2	500.2105	0.452705	0.339924	0.0807677	0.126603	1.266179	1.047465	7.110662	2.064652
1506	-10401.59	-10902.8	501.2091	0.30068	0.494888	0.117588	0.0868446	0.9497152	1.048634	7.071498	1.308604
1512	-10416.47	-10917.83	501.3583	0.503467	0.274445	0.132631	0.0894564	1.162557	0.9797072	6.554378	2.130689
1518	-10428.86	-10929.36	500.505	0.582326	0.109962	0.204244	0.103468	1.433029	1.160141	6.556839	2.752936
1524	-10409.97	-10911.41	501.4412	0.432524	0.383678	0.0134467	0.170351	1.10899	1.120391	6.627755	1.728856
1530	-10404.14	-10906.63	502.4916	0.363543	0.481219	0.0120566	0.143182	1.092179	1.19514	6.042396	1.691218
1536	-10414.4	-10916.08	501.6775	0.393745	0.396301	0.0797368	0.130217	1.143736	1.114457	6.347905	2.055637
1542	-10394.22	-10895.82	501.6021	0.400652	0.355592	0.149269	0.0944872	1.098914	1.133392	6.626343	1.534356
1548	-10405.69	-10907.21	501.5206	0.341522	0.44324	0.119306	0.0959318	0.9528706	1.149969	6.626343	1.789304
1554	-10413.23	-10914.67	501.4456	0.345324	0.448174	0.120634	0.0858686	1.027408	1.156402	6.626343	1.781552
1560	-10400.27	-10900.06	499.7851	0.508088	0.214911	0.171839	0.105162	1.283654	0.9778434	7.109838	2.771369
1566	-10402.29	-10903.6	501.3111	0.574314	0.0886971	0.21812	0.118869	1.337895	1.071583	6.185279	2.836556
1572	-10408.19	-10908.83	500.6428	0.541045	0.0487951	0.323848	0.0863118	1.337895	1.062844	6.725236	2.347475
1578	-10428.72	-10929.88	501.1655	0.565044	0.0928403	0.270122	0.0719929	1.268214	1.137232	6.436616	2.347475
1584	-10416.55	-10916.42	499.8766	0.518792	0.0983947	0.308883	0.0739312	1.383438	1.070786	6.538669	4.196552
1590	-10409.5	-10910.62	501.1275	0.540115	0.0613374	0.321578	0.0769699	1.283115	1.135987	6.172986	3.156602
1596	-10413.12	-10913.91	500.7896	0.567994	0.0860552	0.237964	0.107987	1.283115	1.168247	5.877638	4.834813
1602	-10396.26	-10896.15	499.891	0.531484	0.14592	0.266292	0.056305	1.33258	1.012968	6.986951	2.839869
1608	-10408.08	-10908.79	500.718	0.575085	0.0758537	0.288137	0.0609241	1.371907	1.095394	6.272668	3.487012
1614	-10412.25	-10913.1	500.8573	0.541033	0.209066	0.105545	0.144356	1.477187	1.111272	6.366954	2.766227
1620	-10399.05	-10899.44	500.3934	0.537062	0.106257	0.213385	0.143296	1.477187	1.081584	6.366954	3.620252
1626	-10410.44	-10911.19	500.7512	0.565718	0.0941717	0.198396	0.141714	1.237552	1.097318	6.022183	4.583598
1632	-10390.89	-10891.48	500.5923	0.57373	0.0992826	0.242469	0.0845181	1.318044	1.166912	6.229788	3.82967
1638	-10401.04	-10901.33	500.295	0.550581	0.0952768	0.232686	0.121456	1.381413	1.141481	6.15818	4.651416
1644	-10414.48	-10915.45	500.9715	0.570495	0.0826188	0.221037	0.125849	1.338042	1.044695	6.377905	2.855515
1650	-10411.96	-10914.18	502.2172	0.43681	0.188766	0.311857	0.0625672	1.035566	1.162251	6.052854	2.138176
1656	-10408.45	-10910.69	502.2412	0.483828	0.217106	0.241847	0.057219	1.093935	1.176359	6.023263	2.08182
1662	-10400.99	-10902.74	501.7518	0.505515	0.157063	0.272864	0.0645575	1.508376	1.153995	5.969255	2.4091
1668	-10395.15	-10896.08	500.9275	0.582674	0.0571606	0.285754	0.0744112	1.18855	1.175809	6.05244	4.030926
1674	-10400.94	-10901.93	500.9865	0.56023	0.103629	0.304494	0.0316468	1.388028	1.136015	6.272782	2.924762
1680	-10390.68	-10893.22	502.5415	0.573819	0.100897	0.294471	0.0308125	1.004383	1.244776	5.460453	3.238235
1686	-10383.16	-10885.26	502.1019	0.560506	0.119474	0.193019	0.127002	1.286878	1.154315	5.60288	3.238235
1692	-10393.75	-10894.03	500.2762	0.535964	0.138006	0.129415	0.196616	1.37622	1.161034	6.343376	3.948059
1698	-10410.94	-10910.91	499.9777	0.506051	0.178563	0.129745	0.185642	1.37622	1.018031	6.688253	3.573372
1704	-10402.52	-10903.21	500.6921	0.559896	0.157011	0.137213	0.145879	1.752957	1.104046	5.94369	4.060296
1710	-10419.89	-10921.98	502.0938	0.594732	0.16678	0.0848023	0.153685	1.474962	1.146659	5.278189	4.060296
1716	-10413.96	-10916.09	502.1218	0.542854	0.133652	0.200336	0.123158	1.365271	1.165258	5.362365	3.857753
1722	-10427.75	-10928.76	501.0176	0.504361	0.195083	0.186131	0.114425	1.365271	1.10761	5.999415	3.857753
1728	-10420.07	-10921.76	501.6839	0.53135	0.15201	0.196091	0.120549	1.390162	1.164199	5.610071	3.792556
1734	-10405.37	-10907.52	502.1529	0.586953	0.0881468	0.184342	0.140558	1.637683	1.241264	5.594648	2.5388
1740	-10429.66	-10931.93	502.2727	0.601419	0.0322556	0.159079	0.207246	1.637111	1.234296	5.12216	3.819133
1746	-10424.88	-10926.53	501.6453	0.540549	0.112096	0.168618	0.178736	1.52127	1.203402	6.069725	2.210354
1752	-10415.44	-10917.43	501.9912	0.507013	0.188846	0.179592	0.124548	1.266658	1.149216	5.994049	2.315247
1758	-10420.99	-10923.16	502.1709	0.501265	0.201228	0.17437	0.123136	1.294119	1.112484	5.994049	2.079909
1764	-10415.75	-10918.56	502.8113	0.512682	0.148236	0.213141	0.125941	1.238117	1.139159	5.492388	2.510174
1770	-10420.93	-10922.91	501.9745	0.392088	0.34117	0.167669	0.0990724	1.292889	1.134405	6.170977	1.88233
1776	-10409.44	-10910.85	501.4034	0.382963	0.418091	0.102179	0.0967668	1.321108	1.14282	6.326001	2.221655
1782	-10408.12	-10909.94	501.8201	0.417914	0.329044	0.0748494	0.178193	1.213629	1.094298	6.238085	2.073828
1788	-10420.99	-10922.24	501.2493	0.44956	0.353961	0.0805173	0.115962	1.511009	1.063222	6.295782	2.396184
1794	-10408.13	-10908.46	500.3288	0.474168	0.214086	0.139353	0.172394	1.495205	1.04031	6.68214	2.769212
1800	-10411.41	-10910.18	498.7656	0.480473	0.285303	0.0500673	0.184157	1.362245	0.992909	7.611061	2.769212
1806	-10417.91	-10918.16	500.2477	0.509368	0.249471	0.0440326	0.197129	1.415013	1.023178	6.593594	3.328679
1812	-10406.78	-10908.41	501.6355	0.535944	0.223417	0.0439371	0.196701	1.517918	1.195762	5.695338	3.328679
1818	-10407.25	-10909.28	502.0255	0.566484	0.235992	0.0639119	0.133613	1.334703	1.155251	5.947673	2.289888
1824	-10419.72	-10921.51	501.7887	0.578368	0.219963	0.0652527	0.136416	1.575151	1.18351	5.946768	2.289888
1830	-10411.54	-10913.01	501.4668	0.571972	0.036111	0.177842	0.214075	1.575151	1.161494	5.865113	3.058386
1836	-10403.36	-10904.75	501.3879	0.637641	0.0751993	0.173818	0.113342	1.427099	1.161494	5.977926	3.058386
1842	-10429.73	-10930.32	500.589	0.617869	0.0793026	0.183302	0.119526	1.555601	1.122751	5.908248	4.72108
1848	-10413.06	-10913.57	500.51	0.679555	0.0039554	0.18503	0.13146	1.555601	1.185963	6.041959	4.229468
1854	-10407.49	-10909.2	501.7091	0.679555	0.0039554	0.18503	0.13146	1.630044	1.21177	5.422248	3.914318
1860	-10414.02	-10915.46	501.4408	0.636684	0.00448458	0.209784	0.149047	1.617069	1.20834	5.735602	3.372994
1866	-10420.54	-10921.94	501.4018	0.635529	0.00447645	0.177819	0.182175	1.306854	1.158896	5.761382	3.961875
1872	-10418.3	-10917.89	499.5824	0.660927	0.00476284	0.175605	0.158705	1.907922	1.160299	6.477112	3.961875
1878	-10408.88	-10909.36	500.478	0.662216	0.00282078	0.175948	0.159015	1.767836	1.159017	6.211866	3.402291
1884	-10412.63	-10913.27	500.6337	0.658623	0.00823122	0.174993	0.158152	1.767836	1.133798	6.343062	2.77112
1890	-10405.94	-10906.47	500.5302	0.657787	0.00949035	0.174771	0.157951	1.356699	1.114191	6.009252	4.846872
1896	-10400.42	-10901.26	500.8445	0.593956	0.00259529	0.265614	0.137835	1.280325	1.100602	6.683408	2.191636
1902	-10390.22	-10891.24	501.0151	0.539373	0.00235679	0.319521	0.138749	1.283014	1.085428	6.359297	2.855824
1908	-10395.16	-10896.04	500.884	0.598717	0.00702788	0.245334	0.148921	1.731633	1.114092	6.060995	3.304327
1914	-10383.08	-10884.24	501.1647	0.562136	0.0946705	0.230344	0.112849	1.217113	1.123048	6.060995	3.591632
1920	-10377.38	-10878.05	500.6701	0.534175	0.139702	0.218887	0.107236	1.338491	1.125677	6.21358	3.780731
1926	-10394.57	-10894.34	499.776	0.606899	0.0443196	0.248687	0.100095	1.481161	1.075103	6.657201	3.780731
1932	-10380.06	-10878.66	498.5973	0.610002	0.0329974	0.214769	0.142231	1.700712	1.043099	7.222433	3.737179
1938	-10387.23	-10886.61	499.3844	0.63709	0.0392021	0.20214	0.121568	1.51549	1.124368	6.717256	4.181743
1944	-10385.49	-10884.05	498.5541	0.631257	0.0470085	0.20128	0.120455	1.732636	1.056638	6.833068	5.299358
1950	-10391.68	-10890.28	498.6046	0.598527	0.0860236	0.166726	0.148724	1.669755	1.057348	6.833068	5.299358
1956	-10387.57	-10886.4	498.8302	0.50277	0.240409	0.131891	0.12493	1.462927	0.9923263	7.533861	2.755002
1962	-10404.2	-10905.28	501.0779	0.484084	0.249444	0.136847	0.129625	1.269608	1.102008	6.311453	2.890193
1968	-10412.21	-10913.54	501.3296	0.410606	0.281381	0.154368	0.153646	1.146416	1.062928	6.22232	3.001614
1974	-10403.35	-10905.92	502.5685	0.39797	0.412702	0.0494902	0.139838	1.225883	1.154698	5.93639	1.728337
1980	-10396.13	-10898.96	502.8301	0.463629	0.311193	0.0644858	0.160692	1.350715	1.172526	5.354944	2.654261
1986	-10419.27	-10919.87	500.6	0.469381	0.291089	0.0687697	0.17076	1.332293	1.062087	6.264506	3.869226
1992	-10394.23	-10894.85	500.6159	0.546174	0.248962	0.0588172	0.146047	1.743245	1.022139	6.23879	3.347023
1998	-10405.83	-10905.63	499.8001	0.544037	0.262492	0.0585871	0.134884	1.743245	1.108428	6.521099	3.733152
2004	-10383.87	-10884.98	501.1076	0.487519	0.253024	0.221682	0.0377757	1.170812	1.154893	6.389392	2.676916
2010	-10406.75	-10907.43	500.679	0.466747	0.242243	0.245199	0.0458111	1.129502	1.03784	6.914042	2.112763
2016	-10415.96	-10915.63	499.6714	0.508069	0.175158	0.266907	0.0498668	1.329584	1.064677	6.723588	4.02953
2022	-10425.59	-10925.9	500.3062	0.409939	0.334249	0.0991159	0.156696	1.39488	1.121297	6.888794	2.23862
2028	-10403.49	-10905.24	501.7494	0.408913	0.333413	0.101371	0.156304	1.168351	1.140528	6.445305	1.669417
2034	-10414.98	-10916.33	501.3502	0.35655	0.335675	0.187815	0.11996	1.148349	1.113372	6.777399	1.470137
2040	-10409.68	-10909.92	500.2411	0.360275	0.339182	0.189778	0.110765	1.088524	1.071323	7.301797	1.751048
2046	-10410.81	-10911.48	500.6689	0.381762	0.329331	0.184266	0.10464	1.096127	1.046093	7.261883	1.356143
2052	-10412.9	-10914.97	502.0646	0.352737	0.350789	0.180918	0.115555	0.9616501	1.075066	6.565869	1.356143
2058	-10402.56	-10903.38	500.8237	0.369256	0.327171	0.25183	0.0517431	1.090027	1.071698	6.749424	2.345085
2064	-10415.98	-10917.47	501.493	0.393597	0.282819	0.26843	0.0551539	1.166119	1.064967	6.381085	2.265644
2070	-10410.31	-10910.61	500.2968	0.507489	0.253475	0.0787989	0.160238	1.361103	1.036759	6.906989	2.368339
2076	-10418.4	-10919.27	500.8707	0.476339	0.299297	0.0739622	0.150402	1.404854	1.097542	6.564524	2.310841
2082	-10417.42	-10918.03	500.6062	0.477727	0.300168	0.0712643	0.150841	1.413088	1.061646	6.722997	2.310841
2088	-10417.23	-10918.28	501.0426	0.395666	0.42038	0.059023	0.12493	1.250769	1.088067	6.383076	2.7848
2094	-10422.4	-10922.21	499.8034	0.372044	0.330707	0.218795	0.0784541	1.1805	1.109855	7.033006	2.91522
2100	-10393.19	-10894.19	500.9914	0.405627	0.324169	0.206631	0.0635725	1.033125	1.036254	6.779067	2.159074
2106	-10406.2	-10908.25	502.0486	0.386176	0.370379	0.196722	0.0467232	1.019448	1.107997	6.459839	1.493228
2112	-10390.02	-10893.08	503.0622	0.330929	0.317392	0.292743	0.0589361	1.019448	1.156367	5.996037	1.259843
2118	-10380.65	-10882.64	501.9879	0.339084	0.430394	0.148083	0.08244	0.8844505	1.130458	6.609371	1.378097
2124	-10385.32	-10887.59	502.2674	0.318082	0.403737	0.200847	0.077334	0.8236581	1.108353	6.504131	1.378097
2130	-10379.3	-10881.5	502.1944	0.35152	0.418262	0.144755	0.0854636	0.9086398	1.093524	6.504131	1.378097
2136	-10404.13	-10906.15	502.0126	0.355337	0.361462	0.209344	0.0738575	1.214033	1.178636	6.067911	2.122249
2142	-10410.93	-10911.54	500.6061	0.471661	0.249705	0.203253	0.075381	1.23956	1.128823	7.091144	1.540093
2148	-10392.9	-10893.93	501.034	0.457499	0.272234	0.19715	0.0731175	1.192053	1.039872	6.708493	2.063942
2154	-10380.33	-10880.89	500.555	0.531114	0.155131	0.228873	0.0848826	1.228834	1.042824	6.872594	2.254408
2160	-10409.2	-10909.98	500.7722	0.388692	0.34017	0.164961	0.106177	1.073784	1.034913	6.73256	2.546039
2166	-10395.93	-10895.87	499.9443	0.39768	0.348036	0.145652	0.108632	1.038569	1.015728	7.213835	2.528257
2172	-10390.31	-10890.56	500.2413	0.410421	0.253662	0.28658	0.0493366	1.186806	1.026986	7.13778	2.082947
2178	-10406.48	-10906.04	499.556	0.405581	0.25067	0.283201	0.0605486	1.062629	0.9369833	7.321861	2.909643
2184	-10401.52	-10901.66	500.1391	0.347434	0.279442	0.315707	0.057417	1.077611	1.030887	7.282815	1.993505
2190	-10412.49	-10913.73	501.2372	0.435695	0.218862	0.279764	0.0656785	1.132076	1.082456	6.264551	3.016566
2196	-10425.29	-10925.19	499.9004	0.543823	0.131748	0.24245	0.0819782	1.819107	1.026592	6.912775	2.383728
2202	-10405.49	-10906.39	500.9047	0.420826	0.192237	0.2723	0.114636	1.154126	0.9789593	6.912775	1.863227
2208	-10417.89	-10917.19	499.3086	0.507905	0.215811	0.137927	0.138357	1.634083	0.9911245	7.018541	3.321689
2214	-10415.86	-10915.71	499.8481	0.469311	0.253745	0.127446	0.149498	1.377342	1.064753	6.899452	3.026325
2220	-10402.68	-10903.4	500.7193	0.419443	0.253759	0.193185	0.133613	1.158757	1.074832	6.894358	2.019596
2226	-10405.29	-10906.73	501.4364	0.434783	0.265336	0.20025	0.0996306	1.158757	1.149862	6.390416	2.211286
2232	-10395.67	-10895.86	500.1849	0.435807	0.244188	0.220139	0.0998653	1.370342	1.070786	6.636931	3.284034
2238	-10384.48	-10885.3	500.8148	0.524885	0.172081	0.182756	0.120277	1.281413	1.061298	6.553639	2.645305
2244	-10381.02	-10880.68	499.659	0.535158	0.160747	0.194407	0.109688	1.182123	1.064499	7.290154	2.461135
2250	-10381.73	-10881.3	499.572	0.532874	0.173221	0.193577	0.100329	1.150199	1.051057	6.770293	4.43025
2256	-10389.67	-10890.79	501.1209	0.550409	0.158972	0.195967	0.0946523	1.208523	1.091818	6.464088	2.487593
2262	-10395.37	-10896.5	501.1307	0.521504	0.119377	0.288042	0.0710772	1.465925	1.056782	6.464088	2.18696
2268	-10385.6	-10885.95	500.3542	0.498899	0.248423	0.15361	0.0990681	1.308225	1.07355	6.883138	2.365407
2274	-10376.32	-10875.68	499.3614	0.447201	0.270003	0.171919	0.110877	1.246146	1.088957	7.13887	3.262603
2280	-10371.24	-10873.25	502.0086	0.330608	0.402224	0.186604	0.080564	1.246146	1.164922	6.378453	1.396189
2286	-10384.52	-10885.57	501.0424	0.329617	0.401018	0.176338	0.0930265	1.089145	1.046688	7.040156	1.406715
2292	-10362.84	-10863.56	500.7221	0.319921	0.393004	0.196785	0.0902901	1.175796	1.083016	6.960638	1.823695
2298	-10389.03	-10889.65	500.6225	0.531061	0.111286	0.280072	0.0775809	1.411712	1.125347	6.457184	2.947601
2304	-10402.52	-10901.9	499.3724	0.558177	0.0504275	0.309853	0.0815422	1.613072	1.045896	6.86076	3.673086
2310	-10404.84	-10903.92	499.0837	0.616602	0.0215155	0.271805	0.0900772	1.861038	1.045896	6.908604	3.673086
2316	-10404.22	-10903.39	499.1766	0.563757	0.0632289	0.290657	0.0823573	1.861038	1.133236	6.712109	4.031293
2322	-10397.42	-10898.36	500.9395	0.515645	0.102409	0.287461	0.0944856	1.534956	1.148521	6.306052	2.676407
2328	-10415.86	-10916.3	500.4385	0.515645	0.102409	0.287461	0.0944856	1.534956	1.173214	6.20524	3.832441
2334	-10419.89	-10920.62	500.7314	0.358211	0.412598	0.118509	0.110682	1.419506	1.142213	6.566893	2.42349
2340	-10405.7	-10908.23	502.5268	0.503166	0.226476	0.156151	0.114208	1.47994	1.162787	5.687465	2.064542
2346	-10409.49	-10911.09	501.5905	0.478689	0.267653	0.17826	0.0753977	1.35264	1.094572	6.296882	2.064542
2352	-10398.82	-10900.31	501.4902	0.455618	0.30295	0.169668	0.0717637	1.212353	1.108443	6.296882	2.367464
2358	-10411.32	-10913.7	502.3769	0.384398	0.347592	0.182076	0.0859339	1.125775	1.107155	6.111396	1.744942
2364	-10396.4	-10898.75	502.3489	0.568361	0.116106	0.204771	0.110762	1.382715	1.140671	5.808314	2.153435
2370	-10435.25	-10937.51	502.2584	0.338456	0.457559	0.113766	0.0902187	1.276869	1.147149	6.164631	1.549241
2376	-10410.26	-10912.27	502.0095	0.291944	0.494056	0.0662865	0.147713	1.276869	1.124153	6.312418	1.549241
2382	-10416.08	-10918.54	502.4666	0.29193	0.494031	0.0663332	0.147706	0.9476758	0.9858318	6.312418	1.549241
2388	-10409.66	-10912.13	502.4701	0.306809	0.480876	0.0570815	0.155234	1.039472	0.9858318	6.394381	1.271026
2394	-10414.58	-10913.12	498.5329	0.395105	0.384885	0.0957636	0.124246	1.220449	0.9902692	7.738808	2.975393
2400	-10411.7	-10912.09	500.3852	0.371055	0.422326	0.0899346	0.116684	1.271875	0.9464962	7.100265	1.984639
2406	-10421.95	-10922.26	500.3089	0.466727	0.386811	0.0493251	0.0971377	1.449433	1.056559	6.640651	2.964579
2412	-10415.32	-10916.31	500.9896	0.352308	0.411866	0.122424	0.113402	0.9903497	1.020583	6.929645	1.866572
2418	-10418.05	-10919.9	501.8514	0.334832	0.449545	0.116352	0.099271	0.9955757	1.0982	6.373461	1.976161
2424	-10410.67	-10911.06	500.3914	0.494321	0.273704	0.141292	0.0906826	1.139264	1.050517	6.847067	2.68405
2430	-10400.46	-10900.74	500.2809	0.46689	0.258515	0.133451	0.141144	1.323003	1.022678	6.816974	2.719125
2436	-10397.61	-10898.96	501.3478	0.472015	0.252386	0.133939	0.14166	1.400586	1.033096	6.065459	3.111703
2442	-10396.45	-10898.06	501.6139	0.388509	0.455606	0.0779042	0.0779805	1.101431	1.184635	6.299298	2.22649
2448	-10395.5	-10898.01	502.5053	0.377517	0.409384	0.125433	0.0876658	0.9364112	1.08579	6.045047	2.005573
2454	-10389.56	-10891.45	501.89	0.377517	0.409384	0.125433	0.0876658	1.171	1.144922	6.322322	1.76717
2460	-10403.87	-10906.62	502.7506	0.503435	0.20029	0.16727	0.129005	1.343308	1.240552	5.528126	2.21589
2466	-10376.69	-10877.29	500.6013	0.484263	0.242575	0.1609	0.112262	1.29046	1.15838	6.559803	2.797909
2472	-10389.25	-10889.41	500.1582	0.416443	0.272084	0.185555	0.125918	1.29046	1.068458	6.811644	2.906537
2478	-10402.46	-10903.21	500.7497	0.423424	0.291017	0.15753	0.128029	1.17433	1.053548	7.014979	1.701628
2484	-10412	-10912.08	500.0866	0.386758	0.339945	0.189942	0.083355	1.198633	0.9996761	6.931453	2.912496
2490	-10412.78	-10914.34	501.5674	0.499237	0.268187	0.153455	0.0791212	1.396074	1.150762	6.378789	1.774205
2496	-10409.78	-10912.24	502.4581	0.489767	0.284838	0.136895	0.0884998	1.196149	1.099803	5.895623	2.075763
2502	-10417.86	-10918.29	500.429	0.505525	0.294002	0.109125	0.0913472	1.438662	1.099803	6.543712	3.006765
2508	-10399.88	-10899.48	499.594	0.481129	0.248451	0.103859	0.166561	1.439718	0.9956566	6.882638	3.554256
2514	-10396.81	-10896.15	499.3363	0.519093	0.186893	0.112054	0.181959	1.514315	1.041442	6.841228	3.984236
2520	-10381.51	-10881.71	500.2044	0.522528	0.188129	0.191238	0.0981045	1.284762	1.049754	6.841228	2.781646
2526	-10390.02	-10891.41	501.3859	0.414606	0.286364	0.19661	0.102421	1.132476	1.12765	6.306954	2.580278
2532	-10388.4	-10890.28	501.8824	0.431603	0.298104	0.214907	0.0553859	1.14684	1.154867	6.198134	2.092882
2538	-10410.54	-10912.17	501.6324	0.451635	0.310444	0.174086	0.063835	1.074004	1.20079	6.198134	2.485437
2544	-10406.91	-10908.79	501.8816	0.37017	0.438698	0.138811	0.0523206	1.177307	1.157302	6.058376	2.413156
2550	-10403.79	-10904.89	501.1013	0.374212	0.443488	0.151496	0.0308038	1.026234	1.157302	6.825754	1.750688
